household_id,type,people,rooms,date,day_of_year,outside_temp_c,daily_consumption_kwh,peak_power_kw
H044,Commercial,9,13,2023-12-21,355,10.0,24.9,2.01
H044,Commercial,9,13,2023-12-22,356,10.6,22.75,1.38
H044,Commercial,9,13,2023-12-23,357,8.4,12.69,1.0
H044,Commercial,9,13,2023-12-24,358,9.3,18.89,1.3
H044,Commercial,9,13,2023-12-25,359,10.0,23.05,1.88
H044,Commercial,9,13,2023-12-26,360,11.2,22.78,1.93
H044,Commercial,9,13,2023-12-27,361,9.0,23.81,1.5
H044,Commercial,9,13,2023-12-28,362,10.7,17.09,1.42
H044,Commercial,9,13,2023-12-29,363,9.4,20.23,1.59
H044,Commercial,9,13,2023-12-30,364,9.7,13.53,1.11
H044,Commercial,9,13,2023-12-31,365,11.4,24.05,2.05
H044,Commercial,9,13,2024-01-01,1,6.4,22.9,1.84
H044,Commercial,9,13,2024-01-02,2,7.7,25.1,2.01
H044,Commercial,9,13,2024-01-03,3,7.4,20.38,1.46
H044,Commercial,9,13,2024-01-04,4,5.9,18.73,1.38
H044,Commercial,9,13,2024-01-05,5,9.0,24.11,2.21
H044,Commercial,9,13,2024-01-06,6,11.6,13.78,1.18
H044,Commercial,9,13,2024-01-07,7,9.8,22.17,1.82
H044,Commercial,9,13,2024-01-08,8,10.8,19.13,1.4
H044,Commercial,9,13,2024-01-09,9,12.4,21.82,1.77
H044,Commercial,9,13,2024-01-10,10,12.9,21.87,1.67
H044,Commercial,9,13,2024-01-11,11,10.5,21.95,2.05
H044,Commercial,9,13,2024-01-12,12,13.1,22.81,2.0
H044,Commercial,9,13,2024-01-13,13,10.9,15.3,1.13
H044,Commercial,9,13,2024-01-14,14,9.4,24.94,1.86
H044,Commercial,9,13,2024-01-15,15,9.9,22.2,1.72
H044,Commercial,9,13,2024-01-16,16,8.4,26.16,2.28
H044,Commercial,9,13,2024-01-17,17,9.5,19.29,1.66
H044,Commercial,9,13,2024-01-18,18,10.6,23.94,1.56
H044,Commercial,9,13,2024-01-19,19,12.8,21.54,1.76
H044,Commercial,9,13,2024-01-20,20,14.5,13.59,1.17
H044,Commercial,9,13,2024-01-21,21,9.0,21.25,1.65
H044,Commercial,9,13,2024-01-22,22,12.3,22.72,1.88
H044,Commercial,9,13,2024-01-23,23,9.8,26.16,2.38
H044,Commercial,9,13,2024-01-24,24,12.7,24.3,2.14
H044,Commercial,9,13,2024-01-25,25,11.7,23.62,1.94
H044,Commercial,9,13,2024-01-26,26,8.7,22.01,1.79
H044,Commercial,9,13,2024-01-27,27,13.8,16.08,1.27
H044,Commercial,9,13,2024-01-28,28,11.2,22.69,1.87
H044,Commercial,9,13,2024-01-29,29,11.4,19.45,1.51
H044,Commercial,9,13,2024-01-30,30,10.6,20.11,1.72
H044,Commercial,9,13,2024-01-31,31,11.4,25.24,1.83
H044,Commercial,9,13,2024-02-01,32,13.5,23.72,1.78
H044,Commercial,9,13,2024-02-02,33,12.5,24.23,1.85
H044,Commercial,9,13,2024-02-03,34,13.6,14.06,1.22
H044,Commercial,9,13,2024-02-04,35,13.8,19.45,1.64
H044,Commercial,9,13,2024-02-05,36,15.6,17.26,1.4
H044,Commercial,9,13,2024-02-06,37,12.8,19.66,1.6
H044,Commercial,9,13,2024-02-07,38,10.9,18.62,1.24
H044,Commercial,9,13,2024-02-08,39,15.6,25.83,2.15
H044,Commercial,9,13,2024-02-09,40,13.2,20.18,1.45
H044,Commercial,9,13,2024-02-10,41,15.9,12.84,0.96
H044,Commercial,9,13,2024-02-11,42,14.8,19.89,1.96
H044,Commercial,9,13,2024-02-12,43,14.0,17.51,1.44
H044,Commercial,9,13,2024-02-13,44,15.0,17.21,1.37
H044,Commercial,9,13,2024-02-14,45,18.0,24.02,1.86
H044,Commercial,9,13,2024-02-15,46,18.4,24.37,2.12
H044,Commercial,9,13,2024-02-16,47,14.9,23.58,1.7
H044,Commercial,9,13,2024-02-17,48,15.2,14.37,1.08
H044,Commercial,9,13,2024-02-18,49,17.0,18.25,1.57
H044,Commercial,9,13,2024-02-19,50,13.7,24.02,1.9
H044,Commercial,9,13,2024-02-20,51,16.0,20.92,1.7
H044,Commercial,9,13,2024-02-21,52,15.5,22.11,1.66
H044,Commercial,9,13,2024-02-22,53,16.2,21.5,1.78
H044,Commercial,9,13,2024-02-23,54,14.3,22.82,1.72
H044,Commercial,9,13,2024-02-24,55,13.1,15.26,1.05
H044,Commercial,9,13,2024-02-25,56,12.4,21.22,1.81
H044,Commercial,9,13,2024-02-26,57,14.3,23.39,1.71
H044,Commercial,9,13,2024-02-27,58,15.6,20.35,1.44
H044,Commercial,9,13,2024-02-28,59,16.1,23.01,1.67
H044,Commercial,9,13,2024-02-29,60,20.3,22.83,1.81
H044,Commercial,9,13,2024-03-01,61,18.9,17.19,1.27
H044,Commercial,9,13,2024-03-02,62,15.4,13.7,1.24
H044,Commercial,9,13,2024-03-03,63,17.9,16.23,1.39
H044,Commercial,9,13,2024-03-04,64,16.7,17.62,1.4
H044,Commercial,9,13,2024-03-05,65,17.1,20.9,1.53
H044,Commercial,9,13,2024-03-06,66,18.1,20.4,1.73
H044,Commercial,9,13,2024-03-07,67,19.0,20.15,1.63
H044,Commercial,9,13,2024-03-08,68,17.5,22.09,1.65
H044,Commercial,9,13,2024-03-09,69,20.1,12.94,1.04
H044,Commercial,9,13,2024-03-10,70,16.3,18.43,1.48
H044,Commercial,9,13,2024-03-11,71,18.6,17.51,1.3
H044,Commercial,9,13,2024-03-12,72,23.4,17.25,1.21
H044,Commercial,9,13,2024-03-13,73,19.3,18.87,1.63
H044,Commercial,9,13,2024-03-14,74,21.6,19.14,1.6
H044,Commercial,9,13,2024-03-15,75,19.4,23.61,1.84
H044,Commercial,9,13,2024-03-16,76,20.4,13.68,1.13
H044,Commercial,9,13,2024-03-17,77,19.4,18.58,1.57
H044,Commercial,9,13,2024-03-18,78,19.4,22.42,1.71
H044,Commercial,9,13,2024-03-19,79,18.5,22.34,1.72
H044,Commercial,9,13,2024-03-20,80,20.8,19.79,1.78
H044,Commercial,9,13,2024-03-21,81,18.6,23.33,1.75
H044,Commercial,9,13,2024-03-22,82,21.5,22.83,2.08
H044,Commercial,9,13,2024-03-23,83,22.5,13.03,1.31
H044,Commercial,9,13,2024-03-24,84,21.3,20.59,1.66
H044,Commercial,9,13,2024-03-25,85,20.3,19.97,1.36
H044,Commercial,9,13,2024-03-26,86,21.8,21.82,1.71
H044,Commercial,9,13,2024-03-27,87,20.6,15.94,1.27
H044,Commercial,9,13,2024-03-28,88,23.0,22.65,1.78
H044,Commercial,9,13,2024-03-29,89,18.2,17.73,1.55
H044,Commercial,9,13,2024-03-30,90,21.0,12.58,0.96
H044,Commercial,9,13,2024-03-31,91,18.2,25.03,2.05
H044,Commercial,9,13,2024-04-01,92,19.2,20.03,1.63
H044,Commercial,9,13,2024-04-02,93,24.5,21.46,1.75
H044,Commercial,9,13,2024-04-03,94,23.9,21.61,1.58
H044,Commercial,9,13,2024-04-04,95,21.1,21.49,1.83
H044,Commercial,9,13,2024-04-05,96,19.8,19.87,1.44
H044,Commercial,9,13,2024-04-06,97,17.4,14.12,1.15
H044,Commercial,9,13,2024-04-07,98,21.9,20.61,1.7
H044,Commercial,9,13,2024-04-08,99,27.4,17.15,1.25
H044,Commercial,9,13,2024-04-09,100,23.9,18.35,1.33
H044,Commercial,9,13,2024-04-10,101,22.3,20.41,1.57
H044,Commercial,9,13,2024-04-11,102,24.3,21.83,1.88
H044,Commercial,9,13,2024-04-12,103,20.8,21.86,1.79
H044,Commercial,9,13,2024-04-13,104,23.2,13.74,1.18
H044,Commercial,9,13,2024-04-14,105,24.0,20.75,1.79
H044,Commercial,9,13,2024-04-15,106,23.9,20.48,1.72
H044,Commercial,9,13,2024-04-16,107,25.6,21.42,1.69
H044,Commercial,9,13,2024-04-17,108,24.9,18.73,1.1
H044,Commercial,9,13,2024-04-18,109,25.6,20.82,1.74
H044,Commercial,9,13,2024-04-19,110,23.3,22.58,2.12
H044,Commercial,9,13,2024-04-20,111,26.3,13.62,1.01
H044,Commercial,9,13,2024-04-21,112,27.7,18.68,1.47
H044,Commercial,9,13,2024-04-22,113,23.2,18.65,1.68
H044,Commercial,9,13,2024-04-23,114,23.5,23.37,1.93
H044,Commercial,9,13,2024-04-24,115,27.6,20.42,1.68
H044,Commercial,9,13,2024-04-25,116,25.0,17.72,1.35
H044,Commercial,9,13,2024-04-26,117,28.0,18.61,1.5
H044,Commercial,9,13,2024-04-27,118,24.8,11.19,0.9
H044,Commercial,9,13,2024-04-28,119,28.3,17.29,1.41
H044,Commercial,9,13,2024-04-29,120,26.0,21.28,1.53
H044,Commercial,9,13,2024-04-30,121,26.4,19.47,1.84
H044,Commercial,9,13,2024-05-01,122,28.8,18.13,1.44
H044,Commercial,9,13,2024-05-02,123,25.5,23.23,1.69
H044,Commercial,9,13,2024-05-03,124,24.5,20.07,1.5
H044,Commercial,9,13,2024-05-04,125,25.5,13.47,0.97
H044,Commercial,9,13,2024-05-05,126,27.3,22.2,1.72
H044,Commercial,9,13,2024-05-06,127,23.7,17.56,1.35
H044,Commercial,9,13,2024-05-07,128,27.8,18.0,1.54
H044,Commercial,9,13,2024-05-08,129,25.8,20.71,1.47
H044,Commercial,9,13,2024-05-09,130,28.9,13.78,0.97
H044,Commercial,9,13,2024-05-10,131,22.6,24.87,1.65
H044,Commercial,9,13,2024-05-11,132,25.6,13.95,1.13
H044,Commercial,9,13,2024-05-12,133,24.1,20.42,1.7
H044,Commercial,9,13,2024-05-13,134,25.7,21.65,1.24
H044,Commercial,9,13,2024-05-14,135,27.7,22.02,1.8
H044,Commercial,9,13,2024-05-15,136,27.0,21.35,1.59
H044,Commercial,9,13,2024-05-16,137,27.0,22.36,1.91
H044,Commercial,9,13,2024-05-17,138,27.2,23.08,2.1
H044,Commercial,9,13,2024-05-18,139,27.9,15.77,1.08
H044,Commercial,9,13,2024-05-19,140,25.8,18.93,1.43
H044,Commercial,9,13,2024-05-20,141,29.0,18.08,1.55
H044,Commercial,9,13,2024-05-21,142,29.0,18.08,1.55
H044,Commercial,9,13,2024-05-22,143,28.5,21.1,1.65
H044,Commercial,9,13,2024-05-23,144,28.9,16.87,1.43
H044,Commercial,9,13,2024-05-24,145,28.5,17.76,1.46
H044,Commercial,9,13,2024-05-25,146,31.7,14.42,1.23
H044,Commercial,9,13,2024-05-26,147,27.9,19.66,1.69
H044,Commercial,9,13,2024-05-27,148,27.5,20.36,1.59
H044,Commercial,9,13,2024-05-28,149,26.8,23.97,2.02
H044,Commercial,9,13,2024-05-29,150,26.3,22.75,1.78
H044,Commercial,9,13,2024-05-30,151,26.0,21.15,1.79
H044,Commercial,9,13,2024-05-31,152,26.7,18.48,1.37
H044,Commercial,9,13,2024-06-01,153,28.2,13.16,1.08
H044,Commercial,9,13,2024-06-02,154,28.9,18.84,1.54
H044,Commercial,9,13,2024-06-03,155,28.5,20.08,1.71
H044,Commercial,9,13,2024-06-04,156,27.0,18.72,1.47
H044,Commercial,9,13,2024-06-05,157,30.0,20.79,1.52
H044,Commercial,9,13,2024-06-06,158,29.8,19.96,1.57
H044,Commercial,9,13,2024-06-07,159,28.2,18.69,1.31
H044,Commercial,9,13,2024-06-08,160,27.3,11.7,0.89
H044,Commercial,9,13,2024-06-09,161,29.5,23.95,1.66
H044,Commercial,9,13,2024-06-10,162,28.8,19.12,1.52
H044,Commercial,9,13,2024-06-11,163,25.9,22.77,1.96
H044,Commercial,9,13,2024-06-12,164,28.4,20.33,1.73
H044,Commercial,9,13,2024-06-13,165,29.0,20.78,1.42
H044,Commercial,9,13,2024-06-14,166,26.9,20.81,1.68
H044,Commercial,9,13,2024-06-15,167,28.8,12.98,1.23
H044,Commercial,9,13,2024-06-16,168,25.9,20.56,1.55
H044,Commercial,9,13,2024-06-17,169,30.9,21.92,1.8
H044,Commercial,9,13,2024-06-18,170,30.7,18.06,1.57
H044,Commercial,9,13,2024-06-19,171,28.0,20.18,1.41
H044,Commercial,9,13,2024-06-20,172,29.1,20.63,1.68
H044,Commercial,9,13,2024-06-21,173,24.1,21.93,1.87
H044,Commercial,9,13,2024-06-22,174,26.3,12.81,0.99
H044,Commercial,9,13,2024-06-23,175,27.8,20.15,1.41
H044,Commercial,9,13,2024-06-24,176,26.4,22.18,1.93
H044,Commercial,9,13,2024-06-25,177,29.6,17.22,1.17
H044,Commercial,9,13,2024-06-26,178,31.9,23.4,1.52
H044,Commercial,9,13,2024-06-27,179,26.1,18.81,1.32
H044,Commercial,9,13,2024-06-28,180,26.7,22.75,1.74
H044,Commercial,9,13,2024-06-29,181,28.6,15.06,1.04
H044,Commercial,9,13,2024-06-30,182,31.0,20.06,1.43
H044,Commercial,9,13,2024-07-01,183,25.8,22.64,1.69
H044,Commercial,9,13,2024-07-02,184,28.4,19.82,1.73
H044,Commercial,9,13,2024-07-03,185,31.2,19.33,1.58
H044,Commercial,9,13,2024-07-04,186,24.9,21.38,1.72
H044,Commercial,9,13,2024-07-05,187,25.5,22.39,2.01
H044,Commercial,9,13,2024-07-06,188,27.0,12.08,1.09
H044,Commercial,9,13,2024-07-07,189,26.8,16.99,1.24
H044,Commercial,9,13,2024-07-08,190,29.1,21.01,1.53
H044,Commercial,9,13,2024-07-09,191,28.0,23.99,1.8
H044,Commercial,9,13,2024-07-10,192,24.3,20.55,1.66
H044,Commercial,9,13,2024-07-11,193,28.3,23.27,2.05
H044,Commercial,9,13,2024-07-12,194,26.3,22.87,1.65
H044,Commercial,9,13,2024-07-13,195,29.6,14.59,1.15
H044,Commercial,9,13,2024-07-14,196,26.0,20.27,1.59
H044,Commercial,9,13,2024-07-15,197,25.9,19.26,1.7
H044,Commercial,9,13,2024-07-16,198,28.0,20.9,1.77
H044,Commercial,9,13,2024-07-17,199,28.3,18.23,1.32
H044,Commercial,9,13,2024-07-18,200,27.6,22.35,1.89
H044,Commercial,9,13,2024-07-19,201,23.7,19.8,1.53
H044,Commercial,9,13,2024-07-20,202,27.6,13.2,1.07
H044,Commercial,9,13,2024-07-21,203,24.7,20.23,1.43
H044,Commercial,9,13,2024-07-22,204,26.9,19.01,1.26
H044,Commercial,9,13,2024-07-23,205,23.8,19.5,1.5
H044,Commercial,9,13,2024-07-24,206,27.0,21.41,1.56
H044,Commercial,9,13,2024-07-25,207,24.7,18.27,1.42
H044,Commercial,9,13,2024-07-26,208,23.7,18.35,1.37
H044,Commercial,9,13,2024-07-27,209,27.2,12.24,0.97
H044,Commercial,9,13,2024-07-28,210,26.2,20.75,1.67
H044,Commercial,9,13,2024-07-29,211,24.6,17.29,1.45
H044,Commercial,9,13,2024-07-30,212,28.2,19.14,1.6
H044,Commercial,9,13,2024-07-31,213,24.6,15.82,1.38
H044,Commercial,9,13,2024-08-01,214,25.4,17.29,1.38
H044,Commercial,9,13,2024-08-02,215,25.7,19.75,1.4
H044,Commercial,9,13,2024-08-03,216,24.0,13.82,1.18
H044,Commercial,9,13,2024-08-04,217,25.8,20.82,1.68
H044,Commercial,9,13,2024-08-05,218,23.9,20.59,1.73
H044,Commercial,9,13,2024-08-06,219,23.9,19.45,1.64
H044,Commercial,9,13,2024-08-07,220,27.0,23.08,1.78
H044,Commercial,9,13,2024-08-08,221,22.5,19.65,1.52
H044,Commercial,9,13,2024-08-09,222,19.9,17.61,1.62
H044,Commercial,9,13,2024-08-10,223,27.0,15.27,1.08
H044,Commercial,9,13,2024-08-11,224,28.6,18.8,1.43
H044,Commercial,9,13,2024-08-12,225,23.1,20.04,1.7
H044,Commercial,9,13,2024-08-13,226,20.2,22.65,1.76
H044,Commercial,9,13,2024-08-14,227,23.0,19.28,1.45
H044,Commercial,9,13,2024-08-15,228,22.9,22.94,1.93
H044,Commercial,9,13,2024-08-16,229,23.0,20.89,1.84
H044,Commercial,9,13,2024-08-17,230,21.1,14.1,1.13
H044,Commercial,9,13,2024-08-18,231,24.0,21.13,1.46
H044,Commercial,9,13,2024-08-19,232,23.8,20.12,1.61
H044,Commercial,9,13,2024-08-20,233,20.0,23.87,1.95
H044,Commercial,9,13,2024-08-21,234,23.8,22.22,1.61
H044,Commercial,9,13,2024-08-22,235,26.1,17.04,1.51
H044,Commercial,9,13,2024-08-23,236,22.6,19.7,1.63
H044,Commercial,9,13,2024-08-24,237,21.5,14.47,1.05
H044,Commercial,9,13,2024-08-25,238,21.7,15.75,1.3
H044,Commercial,9,13,2024-08-26,239,22.9,18.94,1.56
H044,Commercial,9,13,2024-08-27,240,18.5,22.86,1.72
H044,Commercial,9,13,2024-08-28,241,21.8,21.31,1.51
H044,Commercial,9,13,2024-08-29,242,20.6,19.56,1.51
H044,Commercial,9,13,2024-08-30,243,24.5,22.13,1.66
H044,Commercial,9,13,2024-08-31,244,20.7,16.35,1.32
H044,Commercial,9,13,2024-09-01,245,23.8,18.72,1.45
H044,Commercial,9,13,2024-09-02,246,18.7,18.12,1.49
H044,Commercial,9,13,2024-09-03,247,21.6,24.22,1.95
H044,Commercial,9,13,2024-09-04,248,20.9,22.75,1.91
H044,Commercial,9,13,2024-09-05,249,18.6,20.07,1.66
H044,Commercial,9,13,2024-09-06,250,20.3,20.79,1.78
H044,Commercial,9,13,2024-09-07,251,22.0,14.57,1.07
H044,Commercial,9,13,2024-09-08,252,19.1,22.42,1.93
H044,Commercial,9,13,2024-09-09,253,16.5,22.73,2.08
H044,Commercial,9,13,2024-09-10,254,19.3,18.98,1.65
H044,Commercial,9,13,2024-09-11,255,17.6,20.15,1.4
H044,Commercial,9,13,2024-09-12,256,18.4,24.69,2.22
H044,Commercial,9,13,2024-09-13,257,18.7,22.02,1.85
H044,Commercial,9,13,2024-09-14,258,15.6,15.89,1.36
H044,Commercial,9,13,2024-09-15,259,15.6,21.36,1.58
H044,Commercial,9,13,2024-09-16,260,19.3,16.68,1.16
H044,Commercial,9,13,2024-09-17,261,17.3,15.95,1.41
H044,Commercial,9,13,2024-09-18,262,13.4,17.38,1.32
H044,Commercial,9,13,2024-09-19,263,19.3,19.72,1.45
H044,Commercial,9,13,2024-09-20,264,18.2,17.76,1.22
H044,Commercial,9,13,2024-09-21,265,16.3,9.85,0.67
H044,Commercial,9,13,2024-09-22,266,15.0,16.14,1.28
H044,Commercial,9,13,2024-09-23,267,18.8,21.68,1.84
H044,Commercial,9,13,2024-09-24,268,17.7,16.11,1.3
H044,Commercial,9,13,2024-09-25,269,21.2,18.03,1.41
H044,Commercial,9,13,2024-09-26,270,17.5,19.17,1.68
H044,Commercial,9,13,2024-09-27,271,17.3,17.07,1.51
H044,Commercial,9,13,2024-09-28,272,16.2,8.79,0.64
H044,Commercial,9,13,2024-09-29,273,17.8,15.42,1.24
H044,Commercial,9,13,2024-09-30,274,17.3,15.94,1.27
H044,Commercial,9,13,2024-10-01,275,18.2,15.06,1.16
H044,Commercial,9,13,2024-10-02,276,14.9,20.46,1.68
H044,Commercial,9,13,2024-10-03,277,14.9,19.33,1.71
H044,Commercial,9,13,2024-10-04,278,14.7,20.15,1.34
H044,Commercial,9,13,2024-10-05,279,16.8,10.45,0.84
H044,Commercial,9,13,2024-10-06,280,17.9,17.16,1.37
H044,Commercial,9,13,2024-10-07,281,14.2,19.85,1.54
H044,Commercial,9,13,2024-10-08,282,14.2,14.82,1.24
H044,Commercial,9,13,2024-10-09,283,15.3,24.87,1.92
H044,Commercial,9,13,2024-10-10,284,14.2,23.62,1.76
H044,Commercial,9,13,2024-10-11,285,16.2,21.73,1.83
H044,Commercial,9,13,2024-10-12,286,10.3,13.38,0.95
H044,Commercial,9,13,2024-10-13,287,12.7,18.61,1.39
H044,Commercial,9,13,2024-10-14,288,12.7,22.9,1.69
H044,Commercial,9,13,2024-10-15,289,9.7,25.44,2.28
H044,Commercial,9,13,2024-10-16,290,12.1,22.37,1.79
H044,Commercial,9,13,2024-10-17,291,12.0,22.98,1.62
H044,Commercial,9,13,2024-10-18,292,13.2,22.79,1.84
H044,Commercial,9,13,2024-10-19,293,15.4,13.88,1.0
H044,Commercial,9,13,2024-10-20,294,12.8,22.52,1.82
H044,Commercial,9,13,2024-10-21,295,11.3,25.07,1.77
H044,Commercial,9,13,2024-10-22,296,12.9,22.65,1.57
H044,Commercial,9,13,2024-10-23,297,14.8,21.37,1.79
H044,Commercial,9,13,2024-10-24,298,11.0,20.06,1.51
H044,Commercial,9,13,2024-10-25,299,11.0,23.61,2.05
H044,Commercial,9,13,2024-10-26,300,13.5,13.97,0.91
H044,Commercial,9,13,2024-10-27,301,12.0,21.82,1.8
H044,Commercial,9,13,2024-10-28,302,13.4,22.52,1.71
H044,Commercial,9,13,2024-10-29,303,12.1,21.63,1.81
H044,Commercial,9,13,2024-10-30,304,13.3,22.17,1.69
H044,Commercial,9,13,2024-10-31,305,10.1,22.42,1.86
H044,Commercial,9,13,2024-11-01,306,11.8,20.88,1.61
H044,Commercial,9,13,2024-11-02,307,11.3,15.38,1.23
H044,Commercial,9,13,2024-11-03,308,9.4,16.42,1.43
H044,Commercial,9,13,2024-11-04,309,8.7,23.62,1.88
H044,Commercial,9,13,2024-11-05,310,12.6,19.29,1.45
H044,Commercial,9,13,2024-11-06,311,10.7,24.38,1.78
H044,Commercial,9,13,2024-11-07,312,9.4,18.09,1.49
H044,Commercial,9,13,2024-11-08,313,11.0,20.64,1.78
H044,Commercial,9,13,2024-11-09,314,13.1,14.46,1.2
H044,Commercial,9,13,2024-11-10,315,6.8,22.44,2.02
H044,Commercial,9,13,2024-11-11,316,8.2,20.82,1.69
H044,Commercial,9,13,2024-11-12,317,9.1,24.65,1.86
H044,Commercial,9,13,2024-11-13,318,13.3,18.53,1.63
H044,Commercial,9,13,2024-11-14,319,11.1,22.0,1.55
H044,Commercial,9,13,2024-11-15,320,11.9,20.26,1.5
H044,Commercial,9,13,2024-11-16,321,8.4,15.66,1.25
H044,Commercial,9,13,2024-11-17,322,8.4,21.08,1.53
H044,Commercial,9,13,2024-11-18,323,11.1,21.79,1.8
H044,Commercial,9,13,2024-11-19,324,10.4,21.26,1.62
H044,Commercial,9,13,2024-11-20,325,11.2,21.62,1.85
H044,Commercial,9,13,2024-11-21,326,9.8,22.39,1.84
H044,Commercial,9,13,2024-11-22,327,10.6,21.97,2.0
H044,Commercial,9,13,2024-11-23,328,10.3,14.18,0.96
H044,Commercial,9,13,2024-11-24,329,11.4,20.2,1.66
H044,Commercial,9,13,2024-11-25,330,11.4,22.22,1.78
H044,Commercial,9,13,2024-11-26,331,7.0,20.03,1.6
H044,Commercial,9,13,2024-11-27,332,5.8,23.86,1.82
H044,Commercial,9,13,2024-11-28,333,11.6,21.64,1.76
H044,Commercial,9,13,2024-11-29,334,11.9,16.77,1.12
H044,Commercial,9,13,2024-11-30,335,7.9,14.9,0.99
H044,Commercial,9,13,2024-12-01,336,6.3,26.76,1.97
H044,Commercial,9,13,2024-12-02,337,9.8,21.84,1.45
H044,Commercial,9,13,2024-12-03,338,11.3,22.13,1.8
H044,Commercial,9,13,2024-12-04,339,12.8,19.91,1.45
H044,Commercial,9,13,2024-12-05,340,10.5,27.1,2.13
H044,Commercial,9,13,2024-12-06,341,8.9,27.25,2.2
H044,Commercial,9,13,2024-12-07,342,7.9,17.15,1.34
H044,Commercial,9,13,2024-12-08,343,9.5,26.77,2.23
H044,Commercial,9,13,2024-12-09,344,9.0,20.28,1.54
H044,Commercial,9,13,2024-12-10,345,7.7,19.68,1.54
H044,Commercial,9,13,2024-12-11,346,13.2,27.42,2.08
H044,Commercial,9,13,2024-12-12,347,12.7,21.11,1.79
H044,Commercial,9,13,2024-12-13,348,11.5,19.9,1.4
H044,Commercial,9,13,2024-12-14,349,7.8,15.31,1.24
H044,Commercial,9,13,2024-12-15,350,11.0,19.36,1.72
H044,Commercial,9,13,2024-12-16,351,10.7,22.44,1.84
H044,Commercial,9,13,2024-12-17,352,10.3,20.14,1.51
H044,Commercial,9,13,2024-12-18,353,11.8,23.59,1.91
H044,Commercial,9,13,2024-12-19,354,10.7,19.95,1.49
H044,Commercial,9,13,2024-12-20,355,10.9,19.23,1.65
H044,Commercial,9,13,2024-12-21,356,10.7,12.88,1.05
H044,Commercial,9,13,2024-12-22,357,10.2,22.71,1.82
H044,Commercial,9,13,2024-12-23,358,6.4,21.44,1.88
H044,Commercial,9,13,2024-12-24,359,9.8,24.0,1.9
H044,Commercial,9,13,2024-12-25,360,8.7,22.23,1.55
H044,Commercial,9,13,2024-12-26,361,7.5,23.97,1.9
H044,Commercial,9,13,2024-12-27,362,12.8,19.41,1.5
H044,Commercial,9,13,2024-12-28,363,12.9,13.69,1.08
H044,Commercial,9,13,2024-12-29,364,12.3,21.47,1.76
H044,Commercial,9,13,2024-12-30,365,10.4,20.15,1.68
H044,Commercial,9,13,2024-12-31,366,12.4,20.44,1.47
H044,Commercial,9,13,2025-01-01,1,10.0,22.89,1.81
H044,Commercial,9,13,2025-01-02,2,10.4,18.21,1.41
H044,Commercial,9,13,2025-01-03,3,8.1,21.44,1.72
H044,Commercial,9,13,2025-01-04,4,10.9,14.01,1.14
H044,Commercial,9,13,2025-01-05,5,10.3,19.1,1.5
H044,Commercial,9,13,2025-01-06,6,7.9,17.84,1.27
H044,Commercial,9,13,2025-01-07,7,10.2,21.79,1.71
H044,Commercial,9,13,2025-01-08,8,10.3,19.75,1.7
H044,Commercial,9,13,2025-01-09,9,13.7,17.62,1.27
H044,Commercial,9,13,2025-01-10,10,12.2,19.75,1.73
H044,Commercial,9,13,2025-01-11,11,10.6,14.58,0.99
H044,Commercial,9,13,2025-01-12,12,11.1,22.63,1.81
H044,Commercial,9,13,2025-01-13,13,10.9,21.29,1.6
H044,Commercial,9,13,2025-01-14,14,10.5,24.38,1.92
H044,Commercial,9,13,2025-01-15,15,9.0,23.72,1.98
H044,Commercial,9,13,2025-01-16,16,10.8,19.18,1.63
H044,Commercial,9,13,2025-01-17,17,9.8,20.73,1.8
H044,Commercial,9,13,2025-01-18,18,9.0,11.37,0.79
H044,Commercial,9,13,2025-01-19,19,12.2,24.46,1.79
H044,Commercial,9,13,2025-01-20,20,12.1,20.52,1.54
H044,Commercial,9,13,2025-01-21,21,8.3,27.26,2.02
H044,Commercial,9,13,2025-01-22,22,11.4,20.72,1.69
H044,Commercial,9,13,2025-01-23,23,13.5,20.87,1.75
H044,Commercial,9,13,2025-01-24,24,13.7,22.47,1.51
H044,Commercial,9,13,2025-01-25,25,13.8,16.26,1.17
H044,Commercial,9,13,2025-01-26,26,12.1,25.74,2.0
H044,Commercial,9,13,2025-01-27,27,10.6,21.88,1.72
H044,Commercial,9,13,2025-01-28,28,10.3,21.75,1.93
H044,Commercial,9,13,2025-01-29,29,13.0,20.11,1.43
H044,Commercial,9,13,2025-01-30,30,13.2,25.33,1.91
H044,Commercial,9,13,2025-01-31,31,14.9,22.47,1.96
H044,Commercial,9,13,2025-02-01,32,14.7,12.86,0.97
H044,Commercial,9,13,2025-02-02,33,12.6,23.49,1.96
H044,Commercial,9,13,2025-02-03,34,10.8,23.3,1.77
H044,Commercial,9,13,2025-02-04,35,12.5,20.01,1.54
H044,Commercial,9,13,2025-02-05,36,13.6,20.16,1.66
H044,Commercial,9,13,2025-02-06,37,13.0,18.88,1.45
H044,Commercial,9,13,2025-02-07,38,12.5,23.96,1.77
H044,Commercial,9,13,2025-02-08,39,14.1,13.02,1.08
H044,Commercial,9,13,2025-02-09,40,12.9,18.81,1.37
H044,Commercial,9,13,2025-02-10,41,12.8,24.58,2.05
H044,Commercial,9,13,2025-02-11,42,14.6,21.78,1.67
H044,Commercial,9,13,2025-02-12,43,13.5,16.7,1.22
H044,Commercial,9,13,2025-02-13,44,14.8,22.56,1.9
H044,Commercial,9,13,2025-02-14,45,15.0,16.93,1.29
